datetime,Ten_Meter_Uwind_vector_meterPerSecond,Ten_Meter_Vwind_vector_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Precipitation_millimeterPerHour
2015-12-05 03:00:00,-3.01,1.64,99340,1.05,100,0.812,0.256,0.1
2015-12-05 04:00:00,-3.55,1.86,99220,1.63,100,0.875,0.256,0
2015-12-05 05:00:00,-3.96,2.61,99070,2.32,99.9,0.938,0.256,0
2015-12-05 06:00:00,-2.58,2.7,98900,3.03,98.3,1,0.256,0
2015-12-05 07:00:00,-1.95,3.18,98810,4.03,93.3,1,0.256,0
2015-12-05 08:00:00,-1.79,3.29,98720,4.8,88.6,1,0.448,0
2015-12-05 09:00:00,-1.8,2.89,98640,5.08,86.9,1,6.68,0
2015-12-05 10:00:00,-1.79,1.49,98570,4.05,92.4,1,31.487,0
2015-12-05 11:00:00,-1.29,2.03,98570,4.69,89.4,1,46.399,0
2015-12-05 12:00:00,-1.26,1.08,98590,6.08,81.9,1,42.113,0
2015-12-05 13:00:00,-2.86,-1.48,98620,7.55,72.84,1,33.453,0
2015-12-05 14:00:00,-2.87,-0.18,98570,6.03,81.5,1,6.688,0
2015-12-05 15:00:00,-2.75,0.46,98560,5.33,85.8,1,0.769,0
2015-12-05 16:00:00,-2.89,0.85,98510,4.69,89.5,1,0.255,0
2015-12-05 17:00:00,-2.95,1.11,98460,4.38,89.7,1,0.255,0
2015-12-05 18:00:00,-2.62,1.19,98520,4.17,88.6,1,0.255,0
2015-12-05 19:00:00,-2.78,1.49,98570,4.01,89.1,0.917,0.255,0
2015-12-05 20:00:00,-2.61,1.13,98590,3.72,91.4,0.833,0.255,0
2015-12-05 21:00:00,-2.46,0.76,98600,3.93,89.4,0.75,0.255,0
2015-12-05 22:00:00,-2.19,1.15,98500,3.87,88.1,0.667,0.255,0
2015-12-05 23:00:00,-1.97,1.5,98470,3.28,90.9,0.583,0.255,0
2015-12-06 00:00:00,-2.09,1.43,98430,2.97,92.8,0.5,0.255,0
2015-12-06 01:00:00,-2.08,0.88,98380,3.2,93.1,0.417,0.255,0
2015-12-06 02:00:00,-1.19,0.7,98360,3.56,95,0.333,0.255,0
2015-12-06 03:00:00,-0.52,0.73,98380,2.86,98.8,0.25,0.255,0.2
2015-12-06 04:00:00,-0.12,0.65,98410,1.69,100,0.167,0.255,0.4
2015-12-06 05:00:00,-0.37,0.72,98410,1.71,100,0.083,0.255,0
2015-12-06 06:00:00,-0.3,0.95,98490,1.43,100,0,0.256,0
2015-12-06 07:00:00,-0.48,1.18,98540,0.82,100,0.062,0.256,0
2015-12-06 08:00:00,-0.76,1.55,98620,0.47,100,0.125,0.628,0
2015-12-06 09:00:00,-1.02,0.32,98610,4.08,81.8,0.188,21.825,0
2015-12-06 10:00:00,-1.02,0.1,98760,5.04,73.16,0.25,24.267,0
2015-12-06 11:00:00,-0.94,0.36,98790,4.55,74.68,0.312,30.243,0
2015-12-06 12:00:00,-0.24,-0.16,98760,4.23,75.56,0.375,31.154,0
2015-12-06 13:00:00,-0.2,0.38,98770,3.08,81.6,0.292,38.405,0
2015-12-06 14:00:00,0.55,-0.35,98880,2.45,79.38,0.208,15.559,0
2015-12-06 15:00:00,0.81,-0.09,99010,2.15,74.59,0.125,3.108,0
2015-12-06 16:00:00,0.97,-0.21,99070,2.4,70.29,0.125,0.256,0
2015-12-06 17:00:00,0.99,-0.25,99170,2.28,70.22,0.125,0.256,0
2015-12-06 18:00:00,-0.1,-1.01,99220,2.51,66.69,0.125,0.256,0
2015-12-06 19:00:00,0.95,-0.64,99340,2.73,66.94,0.115,0.254,0
2015-12-06 20:00:00,0.08,-1.17,99350,2.36,75.59,0.104,0.256,0
2015-12-06 21:00:00,0.59,-1.03,99500,2.49,76.53,0.094,0.256,0
2015-12-06 22:00:00,0.91,-0.39,99790,2.61,81.4,0.083,0.256,0.1
2015-12-06 23:00:00,0.66,-0.01,100010,1.69,92.5,0.073,0.256,0
2015-12-07 00:00:00,0.4,0.28,100310,1.57,86,0.062,0.256,0
2015-12-07 01:00:00,1.15,-0.38,100530,3.59,69.7,0.052,0.256,0
2015-12-07 02:00:00,0.72,0.19,100780,3.18,67.34,0.042,0.256,0
2015-12-07 03:00:00,1.1,0.16,101010,2.59,70.06,0.031,0.256,0
2015-12-07 04:00:00,1.6,-0.23,101200,3.51,66.21,0.021,0.256,0
2015-12-07 05:00:00,1.47,-0.12,101410,3.14,68.18,0.01,0.256,0
2015-12-07 06:00:00,1.22,-0.04,101640,2.63,69.47,0,0.256,0
2015-12-07 07:00:00,1.71,-0.31,101850,2.72,65.47,0.021,0.256,0
2015-12-07 08:00:00,0.72,0.39,102060,1.57,68.23,0.042,0.845,0
2015-12-07 09:00:00,0.62,-0.14,102190,1.41,64.92,0.062,10.404,0
2015-12-07 10:00:00,0.55,0.49,102390,0.3,69.95,0.083,63.4,0
2015-12-07 11:00:00,0.87,0.47,102510,1.91,61.71,0.104,119.574,0
2015-12-07 12:00:00,1.06,0.37,102650,1.63,60.42,0.125,93.027,0
2015-12-07 13:00:00,-0.12,0.28,102760,0.03,66.58,0.083,44.964,0
2015-12-07 14:00:00,-0.42,0.55,102870,-3.77,83,0.042,15.973,0
2015-12-07 15:00:00,-0.46,0.63,102960,-5.86,90.6,0,3.375,0
2015-12-07 16:00:00,-0.41,0.62,103030,-6.54,93.2,0.333,0.256,0
2015-12-07 17:00:00,-0.38,0.51,103060,-6.03,91.5,0.667,0.256,0
2015-12-07 18:00:00,-0.49,0.67,103120,-5.43,91.3,1,0.254,0
2015-12-07 19:00:00,-0.54,0.93,103130,-5.41,92.4,1,0.256,0
2015-12-07 20:00:00,-0.49,0.87,103180,-5.6,92.5,1,0.255,0
2015-12-07 21:00:00,-0.58,1.16,103180,-5.76,93.1,1,0.256,0
2015-12-07 22:00:00,-0.33,0.66,103180,-4.69,91.1,1,0.254,0
2015-12-07 23:00:00,-0.26,0.48,103170,-3.97,89.7,1,0.254,0
2015-12-08 00:00:00,-0.63,0.32,103160,-1.67,78.58,1,0.254,0
2015-12-08 01:00:00,-1.12,0.78,103090,-0.62,74.35,1,0.255,0
2015-12-08 02:00:00,-0.74,0.59,103050,0.01,73.33,1,0.254,0
2015-12-08 03:00:00,-0.88,0.81,102970,0.13,71.64,1,0.256,0
2015-12-08 04:00:00,-0.61,0.01,102910,-0.13,75.04,1,0.256,0
2015-12-08 05:00:00,-0.7,0.58,102820,-0.07,78.46,1,0.256,0
2015-12-08 06:00:00,-0.85,0.57,102730,-0.27,81.5,1,0.256,0
2015-12-08 07:00:00,-0.05,0.41,102710,0,87.4,1,0.256,0
2015-12-08 08:00:00,-0.63,0.6,102620,0.37,95.3,1,0.292,0
2015-12-08 09:00:00,-0.78,0.51,102560,0.73,100,1,1.96,0.1
2015-12-08 10:00:00,-0.57,0.38,102520,0.78,100,1,7.166,0.2
2015-12-08 11:00:00,-0.39,0.16,102370,0.5,100,1,9.36,0.3
2015-12-08 12:00:00,-0.42,0.26,102240,0.65,100,1,8.692,0.5
2015-12-08 13:00:00,-1.13,0.77,102160,0.88,100,1,7.431,0.1
2015-12-08 14:00:00,-1.2,2.26,102010,2.14,100,1,2.766,0
2015-12-08 15:00:00,-1.24,0.72,101890,2.37,100,1,0.343,0.1
2015-12-08 16:00:00,-0.53,0.54,101810,1.76,100,1,0.255,0.1
2015-12-08 17:00:00,-0.89,0.44,101710,1.92,100,1,0.255,0.2
2015-12-08 18:00:00,-2.26,1.75,101600,2.96,100,1,0.255,0.2
2015-12-08 19:00:00,-2.69,1.98,101520,3.55,100,1,0.255,0.4
2015-12-08 20:00:00,-1.82,1.81,101400,3.6,100,1,0.255,1
2015-12-08 21:00:00,-2.06,1.75,101300,3.87,100,1,0.255,0.7
2015-12-08 22:00:00,-1.68,1.69,101230,4.22,100,1,0.255,0.2
2015-12-08 23:00:00,-2.13,2.07,101160,4.72,100,1,0.255,0
2015-12-09 00:00:00,-1.43,1.04,101160,4.42,100,1,0.255,0
2015-12-09 01:00:00,-1.93,1.07,101110,4.45,100,1,0.255,0
2015-12-09 02:00:00,-2.36,1.37,101070,4.65,100,1,0.255,0
2015-12-09 03:00:00,-1.55,1.06,101040,3.97,100,1,0.255,0
2015-12-09 04:00:00,-2.03,1.61,101070,3.84,100,1,0.255,0
2015-12-09 05:00:00,-1.72,1.09,101030,3.71,100,1,0.255,0
2015-12-09 06:00:00,-0.21,0.9,101000,1.97,100,1,0.255,0
2015-12-09 07:00:00,-0.76,0.87,101050,1.62,99.2,0.833,0.256,0
2015-12-09 08:00:00,0.36,0.6,101170,2.16,95.2,0.667,0.523,0
2015-12-09 09:00:00,0.56,0.13,101290,2.21,94,0.5,6.297,0
2015-12-09 10:00:00,1.03,0.03,101400,2.66,84.2,0.333,36.681,0.1
2015-12-09 11:00:00,0.94,-0.54,101500,3.4,72.86,0.167,106.891,0
2015-12-09 12:00:00,0.73,-0.45,101570,3.18,67.09,0,80.278,0
2015-12-09 13:00:00,1.11,-0.53,101600,2.78,67.63,0.042,36.626,0
2015-12-09 14:00:00,0.4,-0.11,101570,1.84,70.67,0.083,13.073,0
2015-12-09 15:00:00,-0.2,-0.44,101590,1.31,71.05,0.125,2.465,0
2015-12-09 16:00:00,-0.41,0.97,101640,-1.11,86.7,0.292,0.256,0
2015-12-09 17:00:00,-1.42,1.24,101580,-0.52,84.2,0.458,0.254,0
2015-12-09 18:00:00,-2,1.9,101450,-0.01,79.16,0.625,0.256,0
2015-12-09 19:00:00,-2.42,1.99,101360,0.4,81.5,0.615,0.256,0
2015-12-09 20:00:00,-1.57,2.28,101250,0.82,83.1,0.604,0.256,0
2015-12-09 21:00:00,-0.9,1.67,101070,0.69,88.7,0.594,0.256,0
2015-12-09 22:00:00,-1.24,0.71,100850,0.64,97.6,0.583,0.256,0.2
2015-12-09 23:00:00,-1.93,1.06,100720,1.1,99.9,0.573,0.256,0.2
2015-12-10 00:00:00,-3,1.85,100610,2.19,100,0.562,0.256,0.3
2015-12-10 01:00:00,-3.26,2.53,100430,3.34,99.3,0.552,0.256,0.2
2015-12-10 02:00:00,-2.14,2.74,100350,3.93,97.4,0.542,0.255,0
2015-12-10 03:00:00,-1.47,2.07,100280,4.11,96,0.531,0.255,0
2015-12-10 04:00:00,-1.52,2.76,100200,4.32,92.7,0.521,0.255,0
2015-12-10 05:00:00,-2.74,2.2,100150,4.36,90.7,0.51,0.255,0
2015-12-10 06:00:00,-2.23,1.32,100110,4.03,91.3,0.5,0.255,0
2015-12-10 07:00:00,-2.76,0.58,100120,5.1,83.7,0.562,0.255,0
2015-12-10 08:00:00,-1.66,-0.29,100180,5.68,74.2,0.625,0.447,0
2015-12-10 09:00:00,-2.1,0.31,100190,5.43,70.92,0.688,4.326,0
2015-12-10 10:00:00,-2.29,0.22,100140,5.05,71.05,0.75,14.951,0
2015-12-10 11:00:00,-2.79,0.52,100030,4.8,71.21,0.812,60.816,0
2015-12-10 12:00:00,-2.9,0.25,100010,4.64,72.38,0.875,48.331,0
2015-12-10 13:00:00,-3.14,0.13,100010,4.71,70.15,0.917,47.381,0
2015-12-10 14:00:00,-1.72,-1.61,99970,2.98,81.4,0.958,16.378,0.2
2015-12-10 15:00:00,-1.14,-1.67,100210,3.19,67.35,1,2.9,0
2015-12-10 16:00:00,0.13,-1.95,100210,2.36,70.42,0.917,0.255,0
2015-12-10 17:00:00,0.97,-0.27,100270,1.42,66.45,0.833,0.256,0
2015-12-10 18:00:00,0.87,-0.42,100270,1.3,64.93,0.75,0.256,0
2015-12-10 19:00:00,0.3,0.48,100290,-0.11,73.53,0.688,0.256,0
2015-12-10 20:00:00,-0.36,1,100270,-1.14,78.51,0.625,0.255,0
2015-12-10 21:00:00,-0.02,1.14,100270,-0.43,74.85,0.562,0.256,0
2015-12-10 22:00:00,-0.46,0.8,100260,-1.22,79.97,0.5,0.256,0
2015-12-10 23:00:00,-0.39,-0.79,100210,0.45,73.97,0.438,0.256,0
2015-12-11 00:00:00,-1.21,-0.9,100190,1.81,66.66,0.375,0.256,0
2015-12-11 01:00:00,-0.77,-0.51,100190,0.94,70.09,0.312,0.256,0
2015-12-11 02:00:00,-1.12,0.23,100200,0,73.16,0.25,0.252,0
2015-12-11 03:00:00,-1.19,-0.57,100130,1.17,64.81,0.188,0.256,0
2015-12-11 04:00:00,-1.75,-0.37,100140,0.94,66.41,0.125,0.254,0
2015-12-11 05:00:00,-1.72,0.71,100140,0.23,70.83,0.062,0.256,0
2015-12-11 06:00:00,-0.41,1.1,100140,-2.35,83.5,0,0.255,0
2015-12-11 07:00:00,-0.63,1.36,100190,-3.18,86.8,0.083,0.256,0
2015-12-11 08:00:00,-0.46,0.95,100210,-1.82,79.76,0.167,0.594,0
2015-12-11 09:00:00,-0.26,0.79,100270,-3.63,88.3,0.25,11.143,0
2015-12-11 10:00:00,-0.56,0.96,100240,-3.15,87,0.333,86.895,0
2015-12-11 11:00:00,-0.87,0.92,100210,-2.55,85.7,0.417,116.633,0
2015-12-11 12:00:00,-0.51,0.84,100180,-2.66,86.7,0.5,64.709,0
2015-12-11 13:00:00,-0.67,0.92,100140,-2.42,85.4,0.625,58.443,0
2015-12-11 14:00:00,-0.4,0.55,100170,-2.92,86.6,0.75,20.001,0
2015-12-11 15:00:00,-0.28,0.48,100150,-4.57,93,0.875,2.073,0
2015-12-11 16:00:00,-0.39,0.71,100150,-5.09,93.7,0.875,0.256,0
2015-12-11 17:00:00,-0.38,0.59,100150,-5.3,94.5,0.875,0.254,0
2015-12-11 18:00:00,-0.38,0.67,100170,-5.39,95.7,0.875,0.256,0
2015-12-11 19:00:00,-0.43,0.84,100180,-4.57,93.9,0.802,0.255,0
2015-12-11 20:00:00,0.28,0.04,100180,-2.5,85.8,0.729,0.254,0
2015-12-11 21:00:00,0.5,-0.16,100220,-1.04,78.35,0.656,0.255,0
2015-12-11 22:00:00,-0.37,0.05,100230,-2.08,82.4,0.583,0.256,0
2015-12-11 23:00:00,-0.37,0.59,100240,-4.46,92.2,0.51,0.255,0
2015-12-12 00:00:00,-0.24,0.5,100300,-5.3,94,0.438,0.256,0
2015-12-12 01:00:00,-0.24,0.55,100330,-5.93,95.6,0.365,0.255,0
2015-12-12 02:00:00,0.01,0.3,100320,-5.24,94.1,0.292,0.255,0
2015-12-12 03:00:00,0.72,-0.07,100340,-1.37,77.45,0.219,0.255,0
2015-12-12 04:00:00,0.61,-0.02,100360,-0.82,74.97,0.146,0.256,0
2015-12-12 05:00:00,0.8,-0.1,100390,0.04,72.55,0.073,0.255,0
2015-12-12 06:00:00,0.59,-0.29,100460,0.14,71.23,0,0.256,0
2015-12-12 07:00:00,0.58,-0.17,100540,-0.32,72.79,0.021,0.256,0
2015-12-12 08:00:00,0.44,0.01,100610,-0.79,73.43,0.042,0.624,0
2015-12-12 09:00:00,0.75,-0.2,100630,0.28,67.77,0.062,17.989,0
2015-12-12 10:00:00,0.9,-0.25,100670,1.56,63.17,0.083,94.38,0
2015-12-12 11:00:00,0.83,-0.09,100760,2.2,60.75,0.104,125.043,0
2015-12-12 12:00:00,0.67,-0.18,100800,2.39,60.27,0.125,115.228,0
2015-12-12 13:00:00,0.58,-0.2,100850,1.3,64.85,0.083,37.048,0
2015-12-12 14:00:00,0.22,0.01,100910,0.1,69.51,0.042,10.965,0
2015-12-12 15:00:00,0.55,-0.15,100950,-0.41,71.81,0,2.139,0
2015-12-12 16:00:00,-0.14,0.17,101010,-2.88,82.9,0.042,0.256,0
2015-12-12 17:00:00,0.03,0.46,101070,-3.46,86,0.083,0.255,0
2015-12-12 18:00:00,-0.39,0.84,101090,-3.88,87.5,0.125,0.256,0
2015-12-12 19:00:00,-0.52,0.95,101140,-5.17,91.9,0.188,0.256,0
2015-12-12 20:00:00,-0.53,0.92,101170,-5.07,93,0.25,0.255,0
2015-12-12 21:00:00,-0.47,0.8,101170,-4.23,92.5,0.312,0.253,0
2015-12-12 22:00:00,-0.36,0.64,101190,-3.95,93.1,0.375,0.256,0
2015-12-12 23:00:00,-0.39,0.66,101200,-4.28,94.8,0.438,0.253,0
2015-12-13 00:00:00,-0.3,0.44,101200,-4.31,95.7,0.5,0.25,0
2015-12-13 01:00:00,-0.29,0.46,101200,-4.01,95,0.562,0.255,0
2015-12-13 02:00:00,-0.24,0.35,101230,-3.99,95.5,0.625,0.256,0
2015-12-13 03:00:00,-0.11,0.23,101260,-4.04,95.7,0.688,0.256,0
2015-12-13 04:00:00,-0.24,0.53,101260,-4.04,95.1,0.75,0.256,0
2015-12-13 05:00:00,-0.32,0.57,101300,-4,94.2,0.812,0.256,0
2015-12-13 06:00:00,-0.29,0.61,101330,-3.94,94.1,0.875,0.255,0
2015-12-13 07:00:00,-0.09,0.18,101390,-4.02,93.9,0.812,0.256,0
2015-12-13 08:00:00,-0.29,0.56,101460,-4.96,96.1,0.75,0.472,0
2015-12-13 09:00:00,-0.39,0.88,101550,-5.58,96.8,0.688,9.871,0
2015-12-13 10:00:00,-0.46,0.79,101610,-5.52,95.2,0.625,73.035,0
2015-12-13 11:00:00,-0.64,0.69,101660,-5.02,94,0.562,112.674,0
2015-12-13 12:00:00,-0.46,0.46,101690,-4.03,91.2,0.5,102.799,0
2015-12-13 13:00:00,-0.46,0.44,101730,-4.8,93.5,0.375,44.692,0
2015-12-13 14:00:00,-0.45,0.71,101790,-6.28,97.7,0.25,12.756,0
2015-12-13 15:00:00,-0.4,0.73,101860,-6.74,98.2,0.125,2.165,0
2015-12-13 16:00:00,-0.36,0.63,101920,-7.47,98.7,0.083,0.253,0
2015-12-13 17:00:00,-0.42,0.75,102010,-8.45,98.8,0.042,0.253,0
2015-12-13 18:00:00,-0.46,0.71,102120,-8.97,98.3,0,0.255,0
2015-12-13 19:00:00,-0.44,0.81,102190,-9.27,97.7,0.031,0.256,0
2015-12-13 20:00:00,-0.53,1,102230,-9.64,97.3,0.062,0.255,0
2015-12-13 21:00:00,-0.57,1.05,102270,-9.87,97.1,0.094,0.254,0
2015-12-13 22:00:00,-0.41,0.78,102350,-9.88,96.6,0.125,0.25,0
2015-12-13 23:00:00,-0.45,0.83,102350,-10.4,96.4,0.156,0.256,0
2015-12-14 00:00:00,-0.34,0.78,102400,-10.56,96.3,0.188,0.254,0
2015-12-14 01:00:00,-0.47,0.85,102450,-10.93,95.9,0.219,0.255,0
2015-12-14 02:00:00,-0.43,0.85,102460,-11.02,95.7,0.25,0.254,0
2015-12-14 03:00:00,-0.48,0.86,102450,-10.94,95.6,0.281,0.255,0
2015-12-14 04:00:00,-0.47,0.96,102440,-11.03,95.4,0.312,0.251,0
2015-12-14 05:00:00,-0.39,0.88,102440,-11.25,95.3,0.344,0.256,0
2015-12-14 06:00:00,-0.36,0.8,102430,-11.15,95.3,0.375,0.256,0
2015-12-14 07:00:00,-0.35,0.75,102410,-11.05,95.1,0.417,0.253,0
2015-12-14 08:00:00,-0.29,0.65,102420,-11,95.2,0.458,0.341,0
2015-12-14 09:00:00,-0.44,0.89,102430,-10.49,95.1,0.5,5.568,0
2015-12-14 10:00:00,-0.27,0.5,102440,-9.47,94.6,0.542,30.094,0
2015-12-14 11:00:00,-0.26,0.43,102410,-7.83,92.9,0.583,66.758,0
2015-12-14 12:00:00,-0.07,0.24,102400,-7.41,92.2,0.625,37.655,0
2015-12-14 13:00:00,0.18,0.15,102390,-7.87,93.1,0.458,23.599,0
2015-12-14 14:00:00,-0.18,0.39,102380,-8.09,92.9,0.292,16.77,0
2015-12-14 15:00:00,-0.12,0.52,102390,-8.53,94.1,0.125,1.845,0
2015-12-14 16:00:00,-0.38,0.95,102430,-9.63,94.5,0.083,0.251,0
2015-12-14 17:00:00,-0.33,0.84,102460,-9.98,94,0.042,0.253,0
2015-12-14 18:00:00,-0.28,0.74,102510,-10.16,94.4,0,0.254,0
2015-12-14 19:00:00,-0.33,0.7,102590,-10.55,95.3,0,0.251,0
2015-12-14 20:00:00,-0.35,0.74,102600,-10.75,96,0,0.254,0
2015-12-14 21:00:00,-0.31,0.65,102680,-10.48,96.3,0,0.256,0
2015-12-14 22:00:00,-0.45,0.88,102710,-10.57,96,0,0.254,0
2015-12-14 23:00:00,-0.45,0.81,102750,-10.76,96.3,0,0.255,0
2015-12-15 00:00:00,-0.33,0.59,102800,-10.74,96.2,0,0.251,0
2015-12-15 01:00:00,-0.38,0.66,102820,-10.51,96.5,0,0.256,0
2015-12-15 02:00:00,-0.26,0.59,102890,-10.34,96.5,0,0.251,0
2015-12-15 03:00:00,-0.33,0.68,102890,-10.38,96.2,0,0.251,0
2015-12-15 04:00:00,-0.27,0.5,102900,-10.18,96.5,0,0.248,0
2015-12-15 05:00:00,-0.03,0.22,102950,-9.85,96.3,0,0.255,0
2015-12-15 06:00:00,-0.4,0.8,102970,-10.29,96.3,0,0.256,0
2015-12-15 07:00:00,-0.23,0.64,103010,-10.46,96.3,0,0.251,0
2015-12-15 08:00:00,-0.36,0.69,103070,-10.85,95.8,0,0.61,0
2015-12-15 09:00:00,-0.42,0.94,103140,-10.76,95.9,0,8.055,0
2015-12-15 10:00:00,-0.45,0.8,103170,-9.74,94.6,0,72.124,0
2015-12-15 11:00:00,-0.2,0.4,103130,-7.93,91.9,0,127.784,0
2015-12-15 12:00:00,-0.44,0.6,103120,-7.47,91.6,0,149.532,0
2015-12-15 13:00:00,-0.68,0.88,103120,-8.45,94.6,0,38.439,0
2015-12-15 14:00:00,-0.41,0.87,103130,-8.91,96,0,9.806,0
2015-12-15 15:00:00,-0.4,0.75,103130,-9.47,96.3,0,2.518,0
2015-12-15 16:00:00,-0.37,0.69,103160,-10.21,96.3,0,0.254,0
2015-12-15 17:00:00,-0.56,0.97,103160,-10.69,96,0,0.254,0
2015-12-15 18:00:00,-0.45,0.93,103190,-10.44,96.2,0,0.255,0
2015-12-15 19:00:00,-0.41,0.71,103220,-10.2,96,0,0.255,0
2015-12-15 20:00:00,-0.34,0.82,103230,-10.49,96,0,0.254,0
2015-12-15 21:00:00,-0.48,0.9,103210,-10.92,95.9,0,0.254,0
2015-12-15 22:00:00,-0.27,0.59,103200,-11.19,95.8,0,0.251,0
2015-12-15 23:00:00,-0.39,0.81,103190,-11.18,95.9,0,0.256,0
2015-12-16 00:00:00,-0.35,0.76,103160,-11.5,95.6,0,0.253,0
2015-12-16 01:00:00,-0.27,0.65,103140,-11.91,95.4,0,0.255,0
2015-12-16 02:00:00,-0.24,0.69,103140,-12.37,95.3,0,0.253,0
2015-12-16 03:00:00,-0.25,0.63,103100,-12.59,95.2,0,0.251,0
2015-12-16 04:00:00,-0.37,0.94,103030,-12.63,95.1,0,0.252,0
2015-12-16 05:00:00,-0.24,0.67,103020,-13,94.9,0,0.252,0
2015-12-16 06:00:00,-0.19,0.58,103000,-13.35,94.7,0,0.254,0
2015-12-16 07:00:00,-0.28,0.83,102950,-13.55,94.6,0.083,0.253,0
2015-12-16 08:00:00,-0.24,0.63,102960,-13.64,94.5,0.167,0.824,0
2015-12-16 09:00:00,-0.22,0.7,102990,-13.59,94.3,0.25,7.397,0
2015-12-16 10:00:00,-0.34,0.74,102940,-13.27,94.3,0.333,20.479,0
2015-12-16 11:00:00,-0.41,0.82,102900,-12.21,94.2,0.417,60.695,0
2015-12-16 12:00:00,-0.33,0.68,102770,-11.31,94.7,0.5,49.214,0
2015-12-16 13:00:00,-0.18,0.48,102670,-10.18,95.4,0.542,31.513,0
2015-12-16 14:00:00,0.01,0.25,102650,-8.84,95.9,0.583,8.987,0
2015-12-16 15:00:00,0.04,0.2,102570,-8.71,95.5,0.625,1.232,0
2015-12-16 16:00:00,-0.03,0.13,102490,-8.97,96.9,0.75,0.251,0
2015-12-16 17:00:00,0.06,0.4,102390,-8.07,95.2,0.875,0.255,0
2015-12-16 18:00:00,-0.08,0.59,102310,-7.74,94.8,1,0.254,0.2
2015-12-16 19:00:00,0.29,0.03,102240,-7.28,96.5,1,0.255,1.5
2015-12-16 20:00:00,-0.05,0.1,102150,-6.61,98.3,1,0.256,1.1
2015-12-16 21:00:00,-0.03,0.16,102040,-5.56,99.3,1,0.254,0.1
2015-12-16 22:00:00,-0.6,0.55,102000,-3.87,99.8,1,0.256,0
2015-12-16 23:00:00,-1.06,1.02,101900,-3.28,100,1,0.256,0
2015-12-17 00:00:00,-0.99,-0.11,101780,-3.42,100,1,0.256,0
2015-12-17 01:00:00,0.56,-0.22,101680,-3.9,100,1,0.255,0
2015-12-17 02:00:00,0.23,-0.1,101600,-4.15,100,1,0.254,0
2015-12-17 03:00:00,-0.07,0.17,101500,-3.75,100,1,0.256,0
2015-12-17 04:00:00,0.08,0.26,101440,-3.65,100,1,0.253,0
2015-12-17 05:00:00,-0.17,0.2,101330,-3.3,100,1,0.256,0
2015-12-17 06:00:00,0.15,0.27,101310,-3.14,100,1,0.256,0
2015-12-17 07:00:00,-0.04,0.21,101240,-2.55,100,1,0.256,1
2015-12-17 08:00:00,0.32,-0.05,101220,-2.02,100,1,0.256,0.3
2015-12-17 09:00:00,0.18,-0.02,101170,-2.2,100,1,1.965,0.2
2015-12-17 10:00:00,0.1,0.03,101140,-2.06,100,1,8.202,0
2015-12-17 11:00:00,0.34,0.05,101100,-2.35,100,1,8.75,0
2015-12-17 12:00:00,-0.12,0.26,101050,-1.81,100,1,18.463,0
2015-12-17 13:00:00,0.14,0.2,100990,-1.57,100,1,20.222,0
2015-12-17 14:00:00,0.11,0.19,100920,-2.12,100,1,7.675,0
2015-12-17 15:00:00,0.23,0.2,100920,-1.9,100,1,0.637,0
2015-12-17 16:00:00,0.12,0.16,100840,-1.91,100,1,0.256,0
2015-12-17 17:00:00,0.47,0.1,100770,-1.52,100,1,0.256,0
2015-12-17 18:00:00,0.24,0.12,100740,-1.68,100,1,0.256,0
2015-12-17 19:00:00,0.04,0.35,100670,-1.41,100,1,0.256,0
2015-12-17 20:00:00,0.39,-0.14,100580,-1.51,100,1,0.256,0
2015-12-17 21:00:00,0.01,0.25,100500,-1.04,100,1,0.256,0.2
2015-12-17 22:00:00,-0.02,0.12,100450,-0.27,100,1,0.255,0.1
2015-12-17 23:00:00,0.1,0.09,100370,-0.29,100,1,0.256,0
2015-12-18 00:00:00,0.18,0.63,100320,-0.37,100,1,0.256,0.2
2015-12-18 01:00:00,0.04,0.1,100250,-0.35,100,1,0.256,0.4
2015-12-18 02:00:00,-0.06,0.18,100230,-0.19,100,1,0.256,0.1
2015-12-18 03:00:00,-0.38,0.44,100160,-0.09,100,1,0.256,0
2015-12-18 04:00:00,-0.24,0.6,100170,-0.17,100,1,0.256,0
2015-12-18 05:00:00,0.09,0.82,100180,-0.34,100,1,0.256,0
2015-12-18 06:00:00,0.08,0.85,100150,-0.67,100,1,0.256,0
2015-12-18 07:00:00,-0.17,0.86,100130,-1.96,100,0.833,0.256,0
2015-12-18 08:00:00,-0.38,0.78,100170,-2.31,100,0.667,0.367,0
2015-12-18 09:00:00,-0.1,0.91,100150,-1.19,100,0.5,11.421,0
2015-12-18 10:00:00,-0.32,1.04,100150,-0.5,100,0.333,49.207,0
2015-12-18 11:00:00,0.03,0.61,100100,-0.38,100,0.167,86.278,0.1
2015-12-18 12:00:00,-0.19,0.88,100070,-0.3,100,0,87.812,0
2015-12-18 13:00:00,-0.45,0.89,100060,-0.58,100,0,28.562,0
2015-12-18 14:00:00,-0.21,0.81,100020,-0.35,100,0,18.699,0
2015-12-18 15:00:00,-0.04,0.39,99980,-0.77,100,0,1.674,0
2015-12-18 16:00:00,-0.15,0.47,99990,-0.61,100,0,0.256,0
2015-12-18 17:00:00,0.05,0.53,99960,0.23,100,0,0.256,0
