datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Cloud_Cover_decimalFraction,Surface_Level_Barometric_Pressure_pascal
2010-04-03 08:30:00,0.400665696060943,0.81,81.375,313.95,0.68,101887.5
2010-04-03 08:40:00,0.46871953234317,1.11,80.208,330.15,0.69,101890.8
2010-04-03 08:50:00,0.537194564380542,1.4,79.042,346.35,0.7,101894.2
2010-04-03 09:00:00,0.605184269458485,1.7,77.875,362.55,0.7,101897.5
2010-04-03 09:10:00,0.650699623482295,1.98,76.542,380.288,0.71,101900.4
2010-04-03 09:20:00,0.631228960045402,2.22,74.708,402.638,0.72,101902.1
2010-04-03 09:30:00,0.61072088551154,2.45,72.875,424.987,0.73,101903.8
2010-04-03 09:40:00,0.590139813942425,2.69,71.042,447.337,0.73,101905.4
2010-04-03 09:50:00,0.57,2.93,69.208,469.688,0.74,101907.1
2010-04-03 10:00:00,0.550548817090728,3.16,67.375,492.038,0.74,101908.7
2010-04-03 10:10:00,0.520355647610363,3.43,65.25,510.571,0.75,101909.6
2010-04-03 10:20:00,0.462533242048612,3.77,62.25,517.654,0.74,101907.9
2010-04-03 10:30:00,0.405661188678434,4.11,59.25,524.737,0.74,101906.2
2010-04-03 10:40:00,0.348083323358072,4.46,56.25,531.821,0.73,101904.6
2010-04-03 10:50:00,0.289352725924606,4.8,53.25,538.904,0.72,101902.9
2010-04-03 11:00:00,0.232422029936923,5.14,50.25,545.987,0.72,101901.3
2010-04-03 11:10:00,0.204009803685999,5.55,48,553.679,0.71,101898.7
2010-04-03 11:20:00,0.263212841632015,6.13,48,563.196,0.7,101893.8
2010-04-03 11:30:00,0.323289344086687,6.72,48,572.713,0.7,101888.8
2010-04-03 11:40:00,0.382687862363049,7.31,48,582.229,0.69,101883.8
2010-04-03 11:50:00,0.441661635191467,7.89,48,591.746,0.68,101878.7
2010-04-03 12:00:00,0.501646289730125,8.48,48,601.263,0.68,101873.7
2010-04-03 12:10:00,0.539497914731837,8.95,47.833,608.962,0.67,101870
2010-04-03 12:20:00,0.514758195660837,9.06,47.167,611.212,0.66,101870
2010-04-03 12:30:00,0.489448669423056,9.18,46.5,613.462,0.66,101870
2010-04-03 12:40:00,0.464423298295854,9.29,45.833,615.712,0.65,101870
2010-04-03 12:50:00,0.438790382756961,9.41,45.167,617.962,0.64,101870
2010-04-03 13:00:00,0.41362059910019,9.52,44.5,620.212,0.64,101870
2010-04-03 13:10:00,0.438755056950914,9.62,43.917,620.242,0.63,101869.2
2010-04-03 13:20:00,0.613756466361048,9.66,43.583,613.608,0.65,101865.8
2010-04-03 13:30:00,0.787711241509222,9.69,43.25,606.975,0.66,101862.5
2010-04-03 13:40:00,0.962509740210456,9.73,42.917,600.342,0.68,101859.2
2010-04-03 13:50:00,1.13720007034822,9.77,42.583,593.708,0.69,101855.8
2010-04-03 14:00:00,1.31192568387085,9.8,42.25,587.075,0.7,101852.5
2010-04-03 14:10:00,1.51423379964918,9.7,42,580.654,0.72,101850
2010-04-03 14:20:00,1.79720894722901,9.2,42,574.871,0.73,101850
2010-04-03 14:30:00,2.07973580052852,8.7,42,569.087,0.74,101850
2010-04-03 14:40:00,2.36344769351894,8.2,42,563.304,0.76,101850
2010-04-03 14:50:00,2.64612395779185,7.7,42,557.521,0.77,101850
2010-04-03 15:00:00,2.92920808410738,7.2,42,551.737,0.79,101850
2010-04-03 15:10:00,3.07073883617608,6.86,42.5,541.375,0.8,101849.2
2010-04-03 15:20:00,2.78363934445538,7.03,44.5,517.275,0.81,101845.8
2010-04-03 15:30:00,2.49763488124265,7.19,46.5,493.175,0.83,101842.5
2010-04-03 15:40:00,2.21131928947405,7.36,48.5,469.075,0.84,101839.2
2010-04-03 15:50:00,1.9247859621267,7.52,50.5,444.975,0.86,101835.8
2010-04-03 16:00:00,1.63838487541847,7.69,52.5,420.875,0.87,101832.5
2010-04-03 16:10:00,1.45625032188838,7.85,54.083,394.667,0.88,101830.4
2010-04-03 16:20:00,1.58765235489385,8.02,54.417,362.133,0.88,101832.1
2010-04-03 16:30:00,1.71812601400479,8.19,54.75,329.6,0.88,101833.7
2010-04-03 16:40:00,1.84847098976424,8.36,55.083,297.067,0.88,101835.4
2010-04-03 16:50:00,1.97957975338202,8.53,55.417,264.533,0.88,101837.1
2010-04-03 17:00:00,2.10997108984934,8.69,55.75,232,0.88,101838.8
2010-04-03 17:10:00,2.18815447352329,8.78,56.25,202.542,0.88,101840
2010-04-03 17:20:00,2.11096399779816,8.64,57.25,182.308,0.88,101840
2010-04-03 17:30:00,2.03290555609453,8.5,58.25,162.075,0.88,101840
2010-04-03 17:40:00,1.95538896386371,8.36,59.25,141.842,0.88,101840
2010-04-03 17:50:00,1.87691875157131,8.22,60.25,121.608,0.88,101840
2010-04-03 18:00:00,1.79920982656276,8.08,61.25,101.375,0.88,101840
2010-04-03 18:10:00,1.70782698186907,7.88,63.042,82.854,0.88,101841.2
2010-04-03 18:20:00,1.57475109144271,7.51,67.208,69.469,0.88,101846.3
2010-04-03 18:30:00,1.44193793209001,7.14,71.375,56.083,0.88,101851.3
2010-04-03 18:40:00,1.30888693170953,6.77,75.542,42.698,0.88,101856.2
2010-04-03 18:50:00,1.17667412651082,6.4,79.708,29.313,0.88,101861.2
2010-04-03 19:00:00,1.043090120747,6.04,83.875,15.928,0.88,101866.2
2010-04-03 19:10:00,0.916620968557888,5.64,87.167,5.644,0.88,101871.3
2010-04-03 19:20:00,0.807272568591303,5.17,87.833,4.662,0.87,101876.3
2010-04-03 19:30:00,0.698644401680855,4.7,88.5,3.681,0.86,101881.2
2010-04-03 19:40:00,0.589245279998067,4.23,89.167,2.699,0.86,101886.2
2010-04-03 19:50:00,0.47991353387876,3.76,89.833,1.718,0.85,101891.2
2010-04-03 20:00:00,0.371048514348191,3.29,90.5,0.736,0.84,101896.3
2010-04-03 20:10:00,0.286398324017443,2.88,91.042,0,0.83,101901.3
2010-04-03 20:20:00,0.275943834864996,2.62,91.208,0,0.83,101906.2
2010-04-03 20:30:00,0.26436716891475,2.36,91.375,0,0.82,101911.2
2010-04-03 20:40:00,0.254025589262184,2.11,91.542,0,0.81,101916.2
2010-04-03 20:50:00,0.242785913924181,1.85,91.708,0,0.81,101921.3
2010-04-03 21:00:00,0.232606964642076,1.59,91.875,0,0.8,101926.3
2010-04-03 21:10:00,0.219018264078592,1.38,92.042,0,0.79,101930.4
2010-04-03 21:20:00,0.197772596686194,1.3,92.208,0,0.78,101932.1
2010-04-03 21:30:00,0.176229963400098,1.22,92.375,0,0.78,101933.7
2010-04-03 21:40:00,0.154935470438502,1.15,92.542,0,0.77,101935.4
2010-04-03 21:50:00,0.134134261096858,1.07,92.708,0,0.76,101937.1
2010-04-03 22:00:00,0.112614386292338,0.99,92.875,0,0.76,101938.8
2010-04-03 22:10:00,0.0994886928248633,0.89,93.042,0,0.75,101939.6
2010-04-03 22:20:00,0.109416634932719,0.75,93.208,0,0.75,101937.9
2010-04-03 22:30:00,0.119104995697074,0.61,93.375,0,0.76,101936.2
2010-04-03 22:40:00,0.129653384066904,0.46,93.542,0,0.76,101934.6
2010-04-03 22:50:00,0.139488350768084,0.32,93.708,0,0.77,101932.9
2010-04-03 23:00:00,0.149566038925954,0.18,93.875,0,0.77,101931.2
2010-04-03 23:10:00,0.18356470248934,0.06,94,0,0.77,101930.4
2010-04-03 23:20:00,0.292056501382866,0,94,0,0.78,101932.1
2010-04-03 23:30:00,0.401011221788119,-0.05,94,0,0.78,101933.7
2010-04-03 23:40:00,0.509008840787663,-0.11,94,0,0.78,101935.4
2010-04-03 23:50:00,0.616676576496951,-0.16,94,0,0.79,101937.1
2010-04-04 00:00:00,0.724547444961336,-0.22,94,0,0.79,101938.8
2010-04-04 00:10:00,0.816115800606752,-0.27,94.042,0.077,0.79,101939.2
2010-04-04 00:20:00,0.854353556790162,-0.3,94.208,0.383,0.8,101935.8
2010-04-04 00:30:00,0.893685627052377,-0.34,94.375,0.689,0.8,101932.5
2010-04-04 00:40:00,0.93265695729995,-0.37,94.542,0.996,0.81,101929.2
2010-04-04 00:50:00,0.97058796613187,-0.4,94.708,1.302,0.81,101925.8
2010-04-04 01:00:00,1.00975690143717,-0.44,94.875,1.608,0.81,101922.5
2010-04-04 01:10:00,1.01125763285129,-0.46,95,1.761,0.82,101920
2010-04-04 01:20:00,0.898045099090241,-0.47,95,1.455,0.82,101920
2010-04-04 01:30:00,0.786323724683416,-0.47,95,1.149,0.82,101920
2010-04-04 01:40:00,0.673260722157472,-0.48,95,0.842,0.83,101920
2010-04-04 01:50:00,0.560501561103981,-0.48,95,0.536,0.83,101920
2010-04-04 02:00:00,0.448004464263471,-0.49,95,0.23,0.83,101920
2010-04-04 02:10:00,0.376494355867389,-0.47,94.958,0.029,0.84,101919.2
2010-04-04 02:20:00,0.426004694809811,-0.41,94.792,0.145,0.84,101915.8
2010-04-04 02:30:00,0.474827337039476,-0.35,94.625,0.262,0.84,101912.5
2010-04-04 02:40:00,0.524903800710187,-0.29,94.458,0.378,0.85,101909.2
2010-04-04 02:50:00,0.574135872420458,-0.23,94.292,0.494,0.85,101905.8
2010-04-04 03:00:00,0.622653194001284,-0.17,94.125,0.611,0.86,101902.5
2010-04-04 03:10:00,0.710011267516228,-0.11,94,0.669,0.86,101900.4
2010-04-04 03:20:00,0.908739786737656,-0.07,94,0.553,0.86,101902.1
2010-04-04 03:30:00,1.10675381182989,-0.02,94,0.436,0.87,101903.8
2010-04-04 03:40:00,1.30583689640016,0.02,94,0.32,0.87,101905.4
2010-04-04 03:50:00,1.50477174348803,0.06,94,0.204,0.87,101907.1
2010-04-04 04:00:00,1.70261563483953,0.11,94,0.087,0.88,101908.7
2010-04-04 04:10:00,1.85753654069038,0.12,93.958,0,0.88,101910
2010-04-04 04:20:00,1.87868065407615,0.04,93.792,0,0.88,101910
2010-04-04 04:30:00,1.9002623503085,-0.04,93.625,0,0.88,101910
2010-04-04 04:40:00,1.92154365029785,-0.13,93.458,0,0.88,101910
2010-04-04 04:50:00,1.94289294609868,-0.21,93.292,0,0.88,101910
2010-04-04 05:00:00,1.96371993929888,-0.29,93.125,0,0.88,101910
2010-04-04 05:10:00,1.98390851603596,-0.35,92.958,0.926,0.88,101908.8
2010-04-04 05:20:00,2.0016073541032,-0.33,92.792,4.629,0.88,101903.7
2010-04-04 05:30:00,2.01938728331145,-0.32,92.625,8.332,0.88,101898.7
2010-04-04 05:40:00,2.03757233000451,-0.3,92.458,12.036,0.88,101893.8
2010-04-04 05:50:00,2.05550237168435,-0.29,92.292,15.739,0.88,101888.8
2010-04-04 06:00:00,2.07255832246043,-0.27,92.125,19.443,0.88,101883.8
2010-04-04 06:10:00,2.13351634631657,-0.24,91.917,25.457,0.88,101880.4
2010-04-04 06:20:00,2.3229388713438,-0.18,91.583,38.403,0.88,101882.1
2010-04-04 06:30:00,2.51169922562396,-0.11,91.25,51.35,0.88,101883.7
2010-04-04 06:40:00,2.70122120530696,-0.05,90.917,64.297,0.88,101885.4
2010-04-04 06:50:00,2.89095088163047,0.02,90.583,77.243,0.88,101887.1
2010-04-04 07:00:00,3.07987077650995,0.08,90.25,90.19,0.88,101888.8
2010-04-04 07:10:00,3.22739058683637,0.16,89.833,102.45,0.88,101890.4
2010-04-04 07:20:00,3.24810729502583,0.28,89.167,112.65,0.88,101892.1
2010-04-04 07:30:00,3.26901345974592,0.4,88.5,122.85,0.88,101893.8
2010-04-04 07:40:00,3.29013996662756,0.51,87.833,133.05,0.88,101895.4
2010-04-04 07:50:00,3.31136255943079,0.63,87.167,143.25,0.88,101897.1
2010-04-04 08:00:00,3.33265359736052,0.75,86.5,153.45,0.88,101898.7
2010-04-04 08:10:00,3.34860269366194,0.87,85.75,165.908,0.88,101899.6
2010-04-04 08:20:00,3.35038818646437,1,84.75,185.142,0.88,101897.9
2010-04-04 08:30:00,3.3521342455218,1.13,83.75,204.375,0.88,101896.2
2010-04-04 08:40:00,3.35483680676125,1.26,82.75,223.608,0.88,101894.6
2010-04-04 08:50:00,3.3564959407096,1.39,81.75,242.842,0.88,101892.9
2010-04-04 09:00:00,3.35811524519335,1.51,80.75,262.075,0.88,101891.3
2010-04-04 09:10:00,3.38601269932645,1.64,79.792,278.642,0.88,101889.6
2010-04-04 09:20:00,3.49140272669883,1.79,78.958,287.208,0.88,101887.9
2010-04-04 09:30:00,3.59592269104885,1.92,78.125,295.775,0.88,101886.2
2010-04-04 09:40:00,3.70046551125666,2.06,77.292,304.342,0.88,101884.6
2010-04-04 09:50:00,3.80591355655906,2.21,76.458,312.908,0.88,101882.9
2010-04-04 10:00:00,3.91049421429057,2.34,75.625,321.475,0.88,101881.2
2010-04-04 10:10:00,3.99088724471138,2.48,74.833,331.283,0.88,101878.7
2010-04-04 10:20:00,3.99791195500851,2.58,74.167,344.817,0.89,101873.7
2010-04-04 10:30:00,4.00503383256621,2.68,73.5,358.35,0.9,101868.8
2010-04-04 10:40:00,4.01245373805107,2.79,72.833,371.883,0.9,101863.8
2010-04-04 10:50:00,4.02006616860967,2.89,72.167,385.417,0.91,101858.8
2010-04-04 11:00:00,4.02787003265994,2.99,71.5,398.95,0.92,101853.7
2010-04-04 11:10:00,4.07177320095312,3.08,71,408.408,0.92,101850.8
2010-04-04 11:20:00,4.22467430697326,3.12,71,405.642,0.93,101854.2
2010-04-04 11:30:00,4.37865961225579,3.16,71,402.875,0.94,101857.5
2010-04-04 11:40:00,4.53272291233426,3.21,71,400.108,0.94,101860.8
2010-04-04 11:50:00,4.68595027715831,3.25,71,397.342,0.95,101864.2
2010-04-04 12:00:00,4.84015134060909,3.29,71,394.575,0.96,101867.5
2010-04-04 12:10:00,4.96480130518836,3.31,71.042,395.225,0.96,101870
2010-04-04 12:20:00,5.00292414493764,3.28,71.208,406.125,0.97,101870
2010-04-04 12:30:00,5.04034959105021,3.25,71.375,417.025,0.98,101870
2010-04-04 12:40:00,5.07826151354969,3.21,71.542,427.925,0.98,101870
2010-04-04 12:50:00,5.1165516708033,3.18,71.708,438.825,0.99,101870
2010-04-04 13:00:00,5.15418781186716,3.15,71.875,449.725,1,101870
2010-04-04 13:10:00,5.17000473887597,3.11,72.083,455.242,1,101870.4
2010-04-04 13:20:00,5.12009736235553,3.08,72.417,444.608,1,101872.1
2010-04-04 13:30:00,5.0701865843379,3.06,72.75,433.975,1,101873.7
2010-04-04 13:40:00,5.02027349852575,3.03,73.083,423.342,1,101875.4
2010-04-04 13:50:00,4.96953056133072,3,73.417,412.708,1,101877.1
2010-04-04 14:00:00,4.91988333195006,2.97,73.75,402.075,1,101878.8
2010-04-04 14:10:00,4.90160718540358,2.93,74.125,395.729,1,101878.7
2010-04-04 14:20:00,4.9788063830601,2.84,74.625,402.246,1,101873.7
2010-04-04 14:30:00,5.05517734604831,2.75,75.125,408.762,1,101868.8
2010-04-04 14:40:00,5.13260099754501,2.66,75.625,415.279,1,101863.8
2010-04-04 14:50:00,5.21028147032384,2.57,76.125,421.796,1,101858.8
2010-04-04 15:00:00,5.28711074217289,2.48,76.625,428.312,1,101853.7
2010-04-04 15:10:00,5.32462778041808,2.4,77.042,431.308,1,101850.4
2010-04-04 15:20:00,5.24305187843874,2.37,77.208,423.742,1,101852.1
2010-04-04 15:30:00,5.16181179432184,2.34,77.375,416.175,1,101853.8
2010-04-04 15:40:00,5.07992539315293,2.31,77.542,408.608,1,101855.4
2010-04-04 15:50:00,4.99840704624983,2.28,77.708,401.042,1,101857.1
2010-04-04 16:00:00,4.91727505840379,2.24,77.875,393.475,1,101858.7
2010-04-04 16:10:00,4.83311907571084,2.2,78.167,377.325,1,101859.6
2010-04-04 16:20:00,4.74073464771021,2.13,78.833,335.425,1,101857.9
2010-04-04 16:30:00,4.64983236256964,2.05,79.5,293.525,1,101856.2
2010-04-04 16:40:00,4.55761176494883,1.98,80.167,251.625,1,101854.6
2010-04-04 16:50:00,4.46584426508583,1.9,80.833,209.725,1,101852.9
2010-04-04 17:00:00,4.37388168564263,1.83,81.5,167.825,1,101851.3
2010-04-04 17:10:00,4.32063756869284,1.71,82.292,135.067,1,101850
2010-04-04 17:20:00,4.38157836857907,1.5,83.458,129.733,1,101850
2010-04-04 17:30:00,4.44187539221892,1.27,84.625,124.4,1,101850
2010-04-04 17:40:00,4.50289951031555,1.06,85.792,119.067,1,101850
2010-04-04 17:50:00,4.56464949366323,0.84,86.958,113.733,1,101850
2010-04-04 18:00:00,4.62555304801491,0.62,88.125,108.4,1,101850
2010-04-04 18:10:00,4.63866899013068,0.41,89.167,100.246,1,101851.3
2010-04-04 18:20:00,4.5067034515264,0.27,89.833,83.628,1,101856.2
2010-04-04 18:30:00,4.37517931061117,0.13,90.5,67.011,1,101861.2
2010-04-04 18:40:00,4.24413760380127,-0.01,91.167,50.393,1,101866.2
2010-04-04 18:50:00,4.11262896454324,-0.15,91.833,33.776,1,101871.3
2010-04-04 19:00:00,3.98169863249342,-0.29,92.5,17.158,1,101876.3
2010-04-04 19:10:00,3.85198883695163,-0.41,93.042,4.499,1,101880.4
2010-04-04 19:20:00,3.72611178039522,-0.44,93.208,3.717,1,101882.1
2010-04-04 19:30:00,3.60107539493413,-0.47,93.375,2.934,1,101883.7
2010-04-04 19:40:00,3.476,-0.5,93.542,2.152,1,101885.4
2010-04-04 19:50:00,3.35112951107533,-0.53,93.708,1.369,1,101887.1
2010-04-04 20:00:00,3.22575045532044,-0.57,93.875,0.587,1,101888.8
2010-04-04 20:10:00,3.11588510699608,-0.59,94,0,1,101892.1
2010-04-04 20:20:00,3.04870136287568,-0.59,94,0,1,101900.4
2010-04-04 20:30:00,2.98304709986282,-0.6,94,0,1,101908.8
2010-04-04 20:40:00,2.91688343956354,-0.6,94,0,1,101917.1
2010-04-04 20:50:00,2.85011859402376,-0.6,94,0,1,101925.4
2010-04-04 21:00:00,2.78388667154394,-0.61,94,0,1,101933.8
2010-04-04 21:10:00,2.71226694851373,-0.61,94,0,1,101939.2
2010-04-04 21:20:00,2.62497561893439,-0.61,94,0,1,101935.8
2010-04-04 21:30:00,2.53718781330827,-0.6,94,0,1,101932.5
2010-04-04 21:40:00,2.45028182052596,-0.6,94,0,1,101929.2
2010-04-04 21:50:00,2.36313457086134,-0.6,94,0,1,101925.8
2010-04-04 22:00:00,2.27571109765717,-0.59,94,0,1,101922.5
2010-04-04 22:10:00,2.21436966200316,-0.59,94,0,1,101921.3
2010-04-04 22:20:00,2.23225177791395,-0.6,94,0,1,101926.3
2010-04-04 22:30:00,2.25002977758073,-0.6,94,0,1,101931.2
2010-04-04 22:40:00,2.26773014267571,-0.61,94,0,1,101936.2
2010-04-04 22:50:00,2.28483456731554,-0.62,94,0,1,101941.2
2010-04-04 23:00:00,2.30261872658067,-0.62,94,0,1,101946.3
2010-04-04 23:10:00,2.29910265103583,-0.63,94,0,1,101949.6
2010-04-04 23:20:00,2.23415397857892,-0.62,94,0,1,101947.9
2010-04-04 23:30:00,2.16849118052161,-0.62,94,0,1,101946.2
2010-04-04 23:40:00,2.10283618001974,-0.61,94,0,1,101944.6
2010-04-04 23:50:00,2.03757601085211,-0.6,94,0,1,101942.9
2010-04-05 00:00:00,1.97196602404808,-0.6,94,0,1,101941.3
2010-04-05 00:10:00,1.92343962733432,-0.59,94,0,1,101939.6
2010-04-05 00:20:00,1.92178172537882,-0.59,94,0,1,101937.9
2010-04-05 00:30:00,1.92176923692726,-0.59,94,0,1,101936.2
2010-04-05 00:40:00,1.92085241494499,-0.59,94,0,1,101934.6
2010-04-05 00:50:00,1.92011692352315,-0.59,94,0,1,101932.9
2010-04-05 01:00:00,1.9198481710802,-0.59,94,0,1,101931.2
2010-04-05 01:10:00,1.9015122928869,-0.59,94,0,1,101930
2010-04-05 01:20:00,1.83102157278389,-0.59,94,0,1,101930
2010-04-05 01:30:00,1.75998295446291,-0.58,94,0,1,101930
2010-04-05 01:40:00,1.68925338537473,-0.58,94,0,1,101930
2010-04-05 01:50:00,1.61827129987527,-0.58,94,0,1,101930
2010-04-05 02:00:00,1.54777000875453,-0.57,94,0,1,101930
2010-04-05 02:10:00,1.48689273318555,-0.57,94,0,1,101929.6
2010-04-05 02:20:00,1.45459032033078,-0.56,94,0,1,101927.9
2010-04-05 02:30:00,1.42312683904141,-0.54,94,0,1,101926.3
2010-04-05 02:40:00,1.39104457153608,-0.53,94,0,1,101924.6
2010-04-05 02:50:00,1.3587766556723,-0.52,94,0,1,101922.9
2010-04-05 03:00:00,1.32743662748924,-0.51,94,0,1,101921.2
2010-04-05 03:10:00,1.32034086507992,-0.5,94,0,1,101919.6
2010-04-05 03:20:00,1.38698413833757,-0.5,94,0,1,101917.9
2010-04-05 03:30:00,1.4537142085018,-0.5,94,0,1,101916.3
2010-04-05 03:40:00,1.52041704804965,-0.5,94,0,1,101914.6
2010-04-05 03:50:00,1.5879310438429,-0.5,94,0,1,101912.9
2010-04-05 04:00:00,1.65485044641502,-0.5,94,0,1,101911.2
2010-04-05 04:10:00,1.70423736609664,-0.5,94.042,0.011,1,101909.6
2010-04-05 04:20:00,1.70263619132215,-0.51,94.208,0.055,1,101907.9
2010-04-05 04:30:00,1.70155928489136,-0.51,94.375,0.099,1,101906.2
2010-04-05 04:40:00,1.69976998443907,-0.52,94.542,0.142,1,101904.6
2010-04-05 04:50:00,1.69850551956713,-0.52,94.708,0.186,1,101902.9
2010-04-05 05:00:00,1.69735382286664,-0.53,94.875,0.23,1,101901.3
2010-04-05 05:10:00,1.71372459864472,-0.53,95,0.779,1,101900
2010-04-05 05:20:00,1.7835901995694,-0.51,95,2.844,1,101900
2010-04-05 05:30:00,1.85373272075561,-0.49,95,4.908,1,101900
2010-04-05 05:40:00,1.92440874036677,-0.48,95,6.973,1,101900
2010-04-05 05:50:00,1.99428307920415,-0.46,95,9.037,1,101900
2010-04-05 06:00:00,2.06445779806709,-0.44,95,11.102,1,101900
2010-04-05 06:10:00,2.09020573150109,-0.42,94.958,14.133,1,101900.4
2010-04-05 06:20:00,1.98338927091986,-0.39,94.792,20.065,1,101902.1
2010-04-05 06:30:00,1.87649273912797,-0.36,94.625,25.996,1,101903.8
2010-04-05 06:40:00,1.7696115392933,-0.33,94.458,31.928,1,101905.4
2010-04-05 06:50:00,1.66184024502959,-0.3,94.292,37.86,1,101907.1
2010-04-05 07:00:00,1.55525335556622,-0.27,94.125,43.791,1,101908.7
2010-04-05 07:10:00,1.43703096695931,-0.23,94,49.123,1,101910.4
2010-04-05 07:20:00,1.28788586450819,-0.17,94,52.655,1,101912.1
2010-04-05 07:30:00,1.13818495860734,-0.1,94,56.186,1,101913.8
2010-04-05 07:40:00,0.988762863380295,-0.03,94,59.718,1,101915.4
2010-04-05 07:50:00,0.838760990986109,0.03,94,63.25,1,101917.1
2010-04-05 08:00:00,0.688930330294726,0.1,94,66.781,1,101918.8
2010-04-05 08:10:00,0.581257258019201,0.15,94,68.982,1,101922.1
2010-04-05 08:20:00,0.598622585607994,0.13,94,67.188,1,101930.4
2010-04-05 08:30:00,0.615844948018574,0.12,94,65.395,1,101938.8
2010-04-05 08:40:00,0.632463437678416,0.11,94,63.602,1,101947.1
2010-04-05 08:50:00,0.649554462689619,0.09,94,61.808,1,101955.4
2010-04-05 09:00:00,0.667587447455388,0.08,94,60.015,1,101963.8
2010-04-05 09:10:00,0.776123701480634,0.08,94,58.983,1,101969.6
2010-04-05 09:20:00,1.15856160820217,0.11,94,60.237,1,101967.9
2010-04-05 09:30:00,1.54045837334217,0.14,94,61.49,1,101966.3
2010-04-05 09:40:00,1.92344092708874,0.17,94,62.743,1,101964.6
2010-04-05 09:50:00,2.30612618908853,0.2,94,63.997,1,101962.9
2010-04-05 10:00:00,2.68869280506346,0.24,94,65.25,1,101961.2
2010-04-05 10:10:00,2.95480845402879,0.27,94,68.128,1,101956.2
2010-04-05 10:20:00,2.86843110427983,0.29,94,75.88,1,101941.3
2010-04-05 10:30:00,2.78147335058239,0.31,94,83.631,1,101926.3
2010-04-05 10:40:00,2.69532632532686,0.34,94,91.383,1,101911.2
2010-04-05 10:50:00,2.60882540619337,0.36,94,99.135,1,101896.2
2010-04-05 11:00:00,2.52277169002667,0.38,94,106.886,1,101881.2
2010-04-05 11:10:00,2.44295087957167,0.41,94,113.583,1,101872.9
2010-04-05 11:20:00,2.38087210912304,0.45,94,117.117,1,101884.6
2010-04-05 11:30:00,2.32017865691416,0.48,94,120.65,1,101896.2
2010-04-05 11:40:00,2.25873615103668,0.52,94,124.183,1,101907.9
2010-04-05 11:50:00,2.19741029395969,0.56,94,127.717,1,101919.6
2010-04-05 12:00:00,2.13651351505203,0.59,94,131.25,1,101931.2
2010-04-05 12:10:00,2.09170767556081,0.63,93.958,141.442,1,101939.6
2010-04-05 12:20:00,2.09920746949891,0.67,93.792,171.608,1,101937.9
2010-04-05 12:30:00,2.10701922155447,0.71,93.625,201.775,1,101936.2
2010-04-05 12:40:00,2.11427245169585,0.74,93.458,231.942,1,101934.6
2010-04-05 12:50:00,2.12192577627023,0.78,93.292,262.108,1,101932.9
2010-04-05 13:00:00,2.12982863160396,0.82,93.125,292.275,1,101931.2
2010-04-05 13:10:00,2.14995674375091,0.86,92.958,312.413,1,101930.8
2010-04-05 13:20:00,2.21113206299398,0.92,92.792,302.462,0.99,101934.2
2010-04-05 13:30:00,2.27215602457226,0.97,92.625,292.512,0.98,101937.5
2010-04-05 13:40:00,2.33302400330558,1.03,92.458,282.562,0.98,101940.8
2010-04-05 13:50:00,2.39357995479574,1.08,92.292,272.613,0.97,101944.2
2010-04-05 14:00:00,2.45468735280076,1.14,92.125,262.663,0.97,101947.5
2010-04-05 14:10:00,2.49346205104469,1.18,92,250.342,0.96,101951.7
2010-04-05 14:20:00,2.46844748779471,1.18,92,230.908,0.95,101958.3
2010-04-05 14:30:00,2.44345206623744,1.18,92,211.475,0.94,101965
2010-04-05 14:40:00,2.41743769309573,1.18,92,192.042,0.94,101971.7
2010-04-05 14:50:00,2.39244226680604,1.18,92,172.608,0.93,101978.3
2010-04-05 15:00:00,2.36742771800957,1.18,92,153.175,0.92,101985
2010-04-05 15:10:00,2.34519956506904,1.18,92.042,136.679,0.92,101990.4
2010-04-05 15:20:00,2.33208318891072,1.17,92.208,128.996,0.91,101992.1
2010-04-05 15:30:00,2.31948895233411,1.17,92.375,121.312,0.9,101993.8
2010-04-05 15:40:00,2.30639328823165,1.16,92.542,113.629,0.9,101995.4
2010-04-05 15:50:00,2.29366191928976,1.16,92.708,105.946,0.89,101997.1
2010-04-05 16:00:00,2.28034229886655,1.15,92.875,98.262,0.88,101998.7
2010-04-05 16:10:00,2.26462358903196,1.15,93.042,91.364,0.88,102000.4
2010-04-05 16:20:00,2.23809651266428,1.16,93.208,86.819,0.89,102002.1
